codigo_ocorrencia;uf;codigo_aeronave;equipamento;tipo_motor;ano_fabricacao;categoria_aviacao;tipo_operacao;quantidade_fatalidades;codigo_fator;aspecto;mes;ano;dia_semana;hora
52652;PR;16440;HELIC‡PTERO;PIST«O    ;2012;INSTRUÄ«O           ;INSTRUÄ«O ;0;15539                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 10; 2014; 2; 16
52653;AM;9573;AVI«O      ;PIST«O    ;1974;PARTICULAR          ;PRIVADA   ;0;15908                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 10; 2014; 3; 13
52654;PE;22453;AVI«O      ;PIST«O    ;1967;PARTICULAR          ;PRIVADA   ;0;15680                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 11; 2014; 7; 13
52671;PR;22334;AVI«O      ;PIST«O    ;1976;AGR÷COLA            ;AGR÷COLA  ;1;                                                                                                                                ;                             ; 11; 2014; 2; 17
52672;RS;34070;ULTRALEVE  ;PIST«O    ;2006;EXPERIMENTAL        ;EXPERIMENT;0;                                                                                                                                ;                             ; 10; 2014; 4; 13
52673;PI;31849;ULTRALEVE  ;***       ;0;EXPERIMENTAL        ;EXPERIMENT;2;                                                                                                                                ;                             ; 11; 2014; 7; 20
52674;PI;34252;AVI«O      ;TURBO?LICE;0;PARTICULAR          ;PRIVADA   ;0;                                                                                                                                ;                             ; 9; 2014; 3; 19
52675;SP;830;AVI«O      ;PIST«O    ;1963;INSTRUÄ«O           ;INSTRUÄ«O ;0;                                                                                                                                ;                             ; 11; 2014; 4; 11
52676;PA;26339;AVI«O      ;PIST«O    ;1977;PARTICULAR          ;PRIVADA   ;0;15540                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 11; 2014; 1; 16
52691;MG;30884;ULTRALEVE  ;PIST«O    ;2012;EXPERIMENTAL        ;EXPERIMENT;0;                                                                                                                                ;                             ; 10; 2014; 6; 15
52692;PR;9054;AVI«O      ;PIST«O    ;1991;INSTRUÄ«O           ;INSTRUÄ«O ;0;15602                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 11; 2014; 1; 17
52693;RS;16059;AVI«O      ;PIST«O    ;1990;INSTRUÄ«O           ;INSTRUÄ«O ;0;15600                                                                                                                           ;DESEMPENHO DO SER HUMANO     ; 9; 2014; 4; 16
52694;SP;21558;AVI«O      ;PIST«O    ;1979;INSTRUÄ«O           ;INSTRUÄ«O ;0;                                                                                                                                ;                             ; 10; 2014; 5; 16
52695;MG;27702;AVI«O      ;PIST«O    ;1996;PARTICULAR          ;PRIVADA   ;0;                                                                                                                                ;                             ; 10; 2014; 1; 17
